Id,Label,FromId,ToId,Properties:dist_int
46239,route,1384,90,600.0
46240,route,1384,172,621.0
46241,route,1384,513,112.0
46242,route,1384,792,81.0
46243,route,1385,68,314.0
46244,route,1385,90,541.0
46245,route,1385,172,642.0
46246,route,1385,173,500.0
46247,route,1385,327,605.0
46248,route,1385,793,607.0
46249,route,1386,52,369.0
46250,route,1386,68,284.0
46251,route,1386,80,192.0
46252,route,1386,87,453.0
46253,route,1386,94,731.0
46254,route,1386,141,690.0
46255,route,1386,167,561.0
46256,route,1386,169,246.0
46257,route,1386,170,344.0
46258,route,1386,173,139.0
46259,route,1386,175,128.0
46260,route,1386,217,1859.0
46261,route,1386,326,489.0
46262,route,1386,327,204.0
46263,route,1386,498,831.0
46264,route,1386,511,363.0
46265,route,1386,514,394.0
46266,route,1386,519,863.0
46267,route,1386,784,524.0
46268,route,1386,791,584.0
46269,route,1386,792,549.0
46270,route,1386,1215,443.0
46271,route,1387,50,817.0
46272,route,1387,68,137.0
46273,route,1387,80,336.0
46274,route,1387,94,833.0
46275,route,1387,198,612.0
46276,route,1387,342,944.0
46277,route,1387,512,434.0
46278,route,1387,513,376.0
46279,route,1387,784,631.0
46280,route,1387,792,397.0
46281,route,1387,1215,331.0
46282,route,1387,1356,645.0
46283,route,1387,3503,606.0
46284,route,1388,79,1466.0
46285,route,1388,1730,1539.0
46286,route,1389,80,1189.0
46287,route,1389,102,507.0
46288,route,1389,103,546.0
46289,route,1389,139,935.0
46290,route,1389,146,1119.0
46291,route,1389,161,643.0
46292,route,1389,342,346.0
46293,route,1389,510,895.0
46294,route,1389,519,646.0
46295,route,1389,722,1843.0
46296,route,1389,1205,1860.0
46297,route,1389,2652,468.0
46298,route,1390,52,965.0
46299,route,1390,58,2183.0
46300,route,1390,68,1050.0
46301,route,1390,73,1490.0
46302,route,1390,75,644.0
46303,route,1390,87,1017.0
46304,route,1390,102,464.0
46305,route,1390,109,1051.0
46306,route,1390,110,918.0
46307,route,1390,112,547.0
46308,route,1390,139,1084.0
46309,route,1390,140,427.0
46310,route,1390,170,1016.0
46311,route,1390,173,978.0
46312,route,1390,174,902.0
46313,route,1390,177,819.0
46314,route,1390,202,2075.0
46315,route,1390,206,1329.0
46316,route,1390,248,522.0
46317,route,1390,302,660.0
46318,route,1390,318,456.0
46319,route,1390,321,1165.0
46320,route,1390,326,902.0
46321,route,1390,459,952.0
46322,route,1390,469,941.0
46323,route,1390,482,471.0
46324,route,1390,486,2884.0
46325,route,1390,498,1672.0
46326,route,1390,510,772.0
46327,route,1390,516,852.0
46328,route,1390,524,992.0
46329,route,1390,532,861.0
46330,route,1390,533,794.0
46331,route,1390,550,1438.0
46332,route,1390,566,917.0
46333,route,1390,636,500.0
46334,route,1390,637,342.0
46335,route,1390,653,364.0
46336,route,1390,793,1008.0
46337,route,1390,801,602.0
46338,route,1390,807,720.0
46339,route,1390,826,615.0
46340,route,1390,1205,2198.0
46341,route,1390,1264,1022.0
46342,route,1390,1265,924.0
46343,route,1390,1270,564.0
46344,route,1390,2652,806.0
46345,route,1390,2653,807.0
46346,route,1390,2668,281.0
46347,route,1390,2672,386.0
46348,route,1390,3503,741.0
46349,route,1391,58,2098.0
46350,route,1391,72,1969.0
46351,route,1391,102,922.0
46352,route,1391,103,935.0
46353,route,1391,255,1916.0
46354,route,1391,320,507.0
46355,route,1391,346,1186.0
46356,route,1391,352,1032.0
46357,route,1391,810,831.0
46358,route,1391,811,1206.0
46359,route,1391,860,1307.0
46360,route,1391,1044,2814.0
46361,route,1391,1195,1025.0
46362,route,1391,1205,2124.0
46363,route,1391,2630,1138.0
46364,route,1391,2718,1107.0
46365,route,1391,2722,1089.0
46366,route,1391,2737,478.0
46367,route,1392,72,1746.0
46368,route,1392,102,706.0
46369,route,1392,103,711.0
46370,route,1392,255,1847.0
46371,route,1392,346,923.0
46372,route,1392,566,1222.0
46373,route,1392,810,1028.0
46374,route,1392,1205,2280.0
46375,route,1392,2692,1198.0
46376,route,1392,2712,700.0
46377,route,1392,2714,649.0
46378,route,1393,58,2020.0
46379,route,1393,80,1231.0
46380,route,1393,102,254.0
46381,route,1393,161,880.0
46382,route,1393,318,273.0
46383,route,1393,346,651.0
46384,route,1393,507,1249.0
46385,route,1393,522,488.0
46386,route,1393,566,750.0
46387,route,1393,808,572.0
46388,route,1393,860,842.0
46389,route,1393,1197,468.0
46390,route,1393,1199,316.0
46391,route,1394,72,1379.0
46392,route,1394,102,426.0
46393,route,1394,346,833.0
46394,route,1394,860,792.0
46395,route,1394,861,693.0
46396,route,1394,1198,525.0
46397,route,1395,58,2024.0
46398,route,1395,72,1756.0
46399,route,1395,102,712.0
46400,route,1395,103,731.0
46401,route,1395,161,1538.0
46402,route,1395,318,737.0
46403,route,1395,321,1009.0
46404,route,1395,346,1017.0
46405,route,1395,352,1104.0
46406,route,1395,566,1020.0
46407,route,1395,722,2018.0
46408,route,1395,810,1060.0
46409,route,1395,811,1261.0
46410,route,1395,861,244.0
46411,route,1395,1205,2048.0
46412,route,1395,2653,1106.0
46413,route,1395,2689,1413.0
46414,route,1395,2692,1050.0
46415,route,1395,2697,1048.0
46416,route,1395,2709,945.0
46417,route,1395,2710,1053.0
46418,route,1395,2713,907.0
46419,route,1395,2714,791.0
46420,route,1395,2715,408.0
46421,route,1395,2718,1178.0
46422,route,1395,2737,270.0
46423,route,1396,68,325.0
46424,route,1397,50,566.0
46425,route,1397,68,1003.0
46426,route,1397,72,454.0
46427,route,1397,80,551.0
46428,route,1397,84,551.0
46429,route,1397,89,113.0
46430,route,1397,92,269.0
46431,route,1397,93,353.0
46432,route,1397,94,518.0
46433,route,1397,177,92.0
46434,route,1397,230,1211.0
46435,route,1397,251,1526.0
46436,route,1397,319,916.0
46437,route,1397,338,1585.0
46438,route,1397,478,62.0
46439,route,1397,541,335.0
46440,route,1397,1313,342.0
46441,route,1397,3503,295.0
46442,route,1398,92,761.0
46443,route,1398,480,108.0
46444,route,1398,1408,156.0
46445,route,1398,1946,49.0
46446,route,1398,1961,153.0
46447,route,1398,3135,126.0
46448,route,1399,92,198.0
46449,route,1399,287,78.0
46450,route,1400,92,365.0
46451,route,1400,287,419.0
46452,route,1400,455,144.0
46453,route,1400,1417,35.0
46454,route,1401,92,498.0
46455,route,1401,113,2083.0
46456,route,1401,287,555.0
46457,route,1401,455,281.0
46458,route,1401,480,203.0
46459,route,1401,541,900.0
46460,route,1401,1400,138.0
46461,route,1401,1403,104.0
46462,route,1401,1417,104.0
46463,route,1401,1945,147.0
46464,route,1401,1948,64.0
46465,route,1401,1949,107.0
46466,route,1401,1951,113.0
46467,route,1401,1953,63.0
46468,route,1401,1955,63.0
46469,route,1401,1956,68.0
46470,route,1401,1957,92.0
46471,route,1402,92,649.0
46472,route,1403,92,596.0
46473,route,1403,113,2185.0
46474,route,1403,255,2247.0
46475,route,1403,284,742.0
46476,route,1403,455,383.0
46477,route,1403,480,99.0
46478,route,1403,1401,104.0
46479,route,1403,1945,57.0
46480,route,1404,92,84.0
46481,route,1405,92,225.0
46482,route,1405,287,89.0
46483,route,1405,1399,28.0
46484,route,1405,1407,138.0
46485,route,1405,1411,53.0
46486,route,1406,92,213.0
46487,route,1406,94,550.0
46488,route,1406,113,1476.0
46489,route,1406,171,1103.0
46490,route,1406,177,377.0
46491,route,1406,251,1624.0
46492,route,1406,255,1922.0
46493,route,1406,287,65.0
46494,route,1406,469,456.0
46495,route,1406,541,605.0
46496,route,1406,790,1135.0
46497,route,1407,92,228.0
46498,route,1407,254,533.0
46499,route,1407,284,301.0
46500,route,1407,287,212.0
46501,route,1407,455,99.0
46502,route,1407,1409,31.0
46503,route,1408,92,850.0
46504,route,1408,480,262.0
46505,route,1408,1398,156.0
46506,route,1408,1960,51.0
46507,route,1408,1961,23.0
46508,route,1409,92,217.0
46509,route,1409,113,1721.0
46510,route,1409,177,527.0
46511,route,1409,287,182.0
46512,route,1409,1407,31.0
46513,route,1409,1416,214.0
46514,route,1410,92,247.0
46515,route,1411,92,216.0
46516,route,1411,287,133.0
46517,route,1411,1405,53.0
46518,route,1411,1415,79.0
46519,route,1412,92,165.0
46520,route,1413,92,1250.0
46521,route,1413,480,595.0
46522,route,1414,92,202.0
46523,route,1414,1415,58.0
46524,route,1415,92,150.0
46525,route,1415,287,88.0
46526,route,1415,1411,79.0
46527,route,1415,1414,58.0
46528,route,1416,92,201.0
46529,route,1416,284,64.0
46530,route,1416,1409,214.0
46531,route,1417,92,400.0
46532,route,1417,455,178.0
46533,route,1417,1400,35.0
46534,route,1417,1401,104.0
46535,route,1417,1949,24.0
46536,route,1418,92,466.0
46537,route,1418,97,982.0
46538,route,1418,177,328.0
46539,route,1418,248,128.0
46540,route,1418,287,649.0
46541,route,1418,346,427.0
46542,route,1418,524,629.0
46543,route,1419,94,407.0
46544,route,1419,102,1333.0
46545,route,1419,110,1089.0
46546,route,1419,113,843.0
46547,route,1419,142,848.0
46548,route,1419,146,1807.0
46549,route,1419,167,345.0
46550,route,1419,202,1097.0
46551,route,1419,228,1904.0
46552,route,1419,230,689.0
46553,route,1419,251,1049.0
46554,route,1419,275,1051.0
46555,route,1419,318,1310.0
46556,route,1419,342,1023.0
46557,route,1419,347,966.0
46558,route,1419,485,1785.0
46559,route,1419,486,1939.0
46560,route,1419,488,1452.0
46561,route,1419,510,925.0
46562,route,1419,511,676.0
46563,route,1419,550,540.0
46564,route,1419,787,605.0
46565,route,1419,790,472.0
46566,route,1419,792,782.0
46567,route,1419,794,529.0
46568,route,1419,824,806.0
46569,route,1419,1216,660.0
46570,route,1419,1226,776.0
46571,route,1419,2130,586.0
46572,route,1419,3277,1917.0
46573,route,1419,3503,345.0
46574,route,1420,70,424.0
46575,route,1420,94,342.0
46576,route,1421,53,537.0
46577,route,1421,72,377.0
46578,route,1421,75,530.0
46579,route,1421,93,330.0
46580,route,1421,94,592.0
46581,route,1421,112,613.0
46582,route,1421,140,387.0
46583,route,1421,143,800.0
46584,route,1421,251,1548.0
46585,route,1421,482,462.0
46586,route,1421,485,2266.0
46587,route,1421,541,217.0
46588,route,1421,636,422.0
46589,route,1421,824,1008.0
46590,route,1421,1225,840.0
46591,route,1421,1313,313.0
46592,route,1421,1658,239.0
46593,route,1421,1964,262.0
46594,route,1421,2130,800.0
46595,route,1421,3237,923.0
46596,route,1421,3392,1046.0
46597,route,1422,93,358.0
46598,route,1422,94,1150.0
46599,route,1422,251,2197.0
46600,route,1422,550,1727.0
46601,route,1423,53,292.0
46602,route,1423,94,826.0
46603,route,1423,113,1654.0
46604,route,1423,217,1294.0
46605,route,1423,251,1840.0
46606,route,1424,94,1334.0
46607,route,1424,475,1649.0
46608,route,1424,784,1127.0
46609,route,1424,793,793.0
46610,route,1424,1264,1000.0
46611,route,1425,87,653.0
46612,route,1425,94,952.0
46613,route,1425,111,134.0
46614,route,1425,168,502.0
46615,route,1425,276,555.0
46616,route,1425,279,202.0
46617,route,1425,319,182.0
46618,route,1426,80,776.0
46619,route,1426,90,719.0
46620,route,1426,94,708.0
46621,route,1426,115,231.0
46622,route,1426,116,302.0
46623,route,1426,124,1252.0
46624,route,1426,230,246.0
46625,route,1426,330,1376.0
46626,route,1426,485,1125.0
46627,route,1426,486,1284.0
46628,route,1426,784,661.0
46629,route,1426,791,559.0
46630,route,1426,793,603.0
46631,route,1426,1217,1268.0
46632,route,1427,94,250.0
46633,route,1427,95,295.0
46634,route,1427,262,63.0
46635,route,1428,51,443.0
46636,route,1428,77,217.0
46637,route,1428,94,666.0
46638,route,1428,107,429.0
46639,route,1428,177,912.0
46640,route,1428,229,646.0
46641,route,1428,303,469.0
46642,route,1428,331,617.0
46643,route,1428,499,361.0
46644,route,1428,503,382.0
46645,route,1428,830,629.0
46646,route,1428,1232,535.0
46647,route,1429,72,530.0
46648,route,1429,94,922.0
46649,route,1429,141,454.0
46650,route,1429,172,377.0
46651,route,1429,177,913.0
46652,route,1429,327,320.0
46653,route,1429,330,614.0
46654,route,1429,482,591.0
46655,route,1429,512,346.0
46656,route,1429,513,299.0
46657,route,1429,514,263.0
46658,route,1429,550,585.0
46659,route,1429,784,721.0
46660,route,1429,787,754.0
46661,route,1429,791,754.0
46662,route,1429,793,315.0
46663,route,1429,1216,346.0
46664,route,1429,1264,615.0
46665,route,1429,1356,737.0
46666,route,1430,94,670.0
46667,route,1430,792,491.0
46668,route,1430,1215,307.0
46669,route,1430,1216,390.0
46670,route,1431,52,514.0
46671,route,1431,94,832.0
46672,route,1431,141,511.0
46673,route,1431,330,684.0
46674,route,1431,784,635.0
46675,route,1431,792,358.0
46676,route,1431,1216,321.0
46677,route,1432,80,230.0
46678,route,1432,94,745.0
46679,route,1432,484,2153.0
46680,route,1432,491,1769.0
46681,route,1432,793,405.0
46682,route,1432,3503,263.0
46683,route,1433,66,1320.0
46684,route,1433,294,1300.0
46685,route,1433,442,874.0
46686,route,1433,645,1169.0
46687,route,1433,973,796.0
46688,route,1433,1773,134.0
46689,route,1433,1774,76.0
46690,route,1433,1775,131.0
46691,route,1433,1777,97.0
46692,route,1433,1778,144.0
46693,route,1433,1779,400.0
46694,route,1433,1780,205.0
46695,route,1433,1781,236.0
46696,route,1433,1782,145.0
46697,route,1433,1783,160.0
46698,route,1433,1784,190.0
46699,route,1433,1785,60.0
46700,route,1433,1786,156.0
46701,route,1433,1788,186.0
46702,route,1434,85,362.0
46703,route,1434,266,219.0
46704,route,1434,1448,268.0
46705,route,1434,1450,36.0
46706,route,1435,85,236.0
46707,route,1435,266,108.0
46708,route,1435,1451,250.0
46709,route,1435,1851,225.0
46710,route,1436,85,590.0
46711,route,1436,1437,114.0
46712,route,1436,1865,444.0
46713,route,1437,85,700.0
46714,route,1437,1436,114.0
46715,route,1437,1445,491.0
46716,route,1437,1833,112.0
46717,route,1437,1861,99.0
46718,route,1437,1873,104.0
46719,route,1438,9,1181.0
46720,route,1438,15,1021.0
46721,route,1438,25,1059.0
46722,route,1438,30,1920.0
46723,route,1438,48,2079.0
46724,route,1438,60,3301.0
46725,route,1438,85,344.0
46726,route,1438,86,1678.0
46727,route,1438,99,1674.0
46728,route,1438,163,822.0
46729,route,1438,166,941.0
46730,route,1438,180,1580.0
46731,route,1438,195,2131.0
46732,route,1438,225,1707.0
46733,route,1438,1058,775.0
46734,route,1438,1449,2043.0
46735,route,1439,86,526.0
46736,route,1439,1163,120.0
46737,route,1439,1444,142.0
46738,route,1440,85,299.0
46739,route,1440,1849,150.0
46740,route,1440,1855,219.0
46741,route,1441,86,392.0
46742,route,1441,1442,81.0
46743,route,1442,86,423.0
46744,route,1442,1441,81.0
46745,route,1443,86,250.0
46746,route,1443,99,345.0
46747,route,1444,86,467.0
46748,route,1444,1163,188.0
46749,route,1444,1439,142.0
46750,route,1444,1866,91.0
46751,route,1445,85,306.0
46752,route,1445,1437,491.0
46753,route,1445,1446,50.0
46754,route,1446,85,261.0
46755,route,1446,1445,50.0
46756,route,1446,1833,400.0
46757,route,1446,1851,271.0
46758,route,1446,1855,240.0
46759,route,1447,85,900.0
46760,route,1447,1293,391.0
46761,route,1447,1437,403.0
46762,route,1447,1835,145.0
46763,route,1447,1854,235.0
46764,route,1447,1856,93.0
46765,route,1447,1859,98.0
46766,route,1447,1863,351.0
46767,route,1447,1865,342.0
46768,route,1447,1876,68.0
46769,route,1448,85,600.0
46770,route,1448,1434,268.0
46771,route,1448,1435,365.0
46772,route,1448,1450,304.0
46773,route,1448,1451,188.0
46774,route,1448,1838,341.0
46775,route,1448,1854,130.0
46776,route,1448,1886,268.0
46777,route,1448,1888,122.0
46778,route,1449,86,481.0
46779,route,1449,99,397.0
46780,route,1449,166,1124.0
46781,route,1449,195,2172.0
46782,route,1449,413,1989.0
46783,route,1449,649,1992.0
46784,route,1449,1438,2043.0
46785,route,1450,85,339.0
46786,route,1450,266,194.0
46787,route,1450,1434,36.0
46788,route,1450,1448,304.0
46789,route,1450,1451,142.0
46790,route,1450,1878,131.0
46791,route,1451,85,477.0
46792,route,1451,266,333.0
46793,route,1451,1435,250.0
46794,route,1451,1448,188.0
46795,route,1451,1450,142.0
46796,route,1451,1847,117.0
46797,route,1451,1851,464.0
46798,route,1451,1854,317.0
46799,route,1451,1862,198.0
46800,route,1451,1864,92.0
46801,route,1451,3139,247.0
46802,route,1452,85,408.0
46803,route,1452,1878,33.0
46804,route,1453,89,380.0
46805,route,1453,93,199.0
46806,route,1453,1299,263.0
46807,route,1453,1313,220.0
46808,route,1453,1657,252.0
46809,route,1454,89,222.0
46810,route,1454,1964,84.0
46811,route,1455,51,2655.0
46812,route,1455,85,844.0
46813,route,1455,123,171.0
46814,route,1455,163,376.0
46815,route,1456,42,464.0
46816,route,1456,54,5560.0
46817,route,1456,64,6360.0
46818,route,1456,67,6594.0
46819,route,1456,136,1429.0
46820,route,1456,180,2009.0
46821,route,1456,195,1091.0
46822,route,1456,306,2072.0
46823,route,1456,366,1168.0
46824,route,1456,367,1117.0
46825,route,1456,369,1241.0
46826,route,1456,380,705.0
46827,route,1456,389,1181.0
46828,route,1456,409,1317.0
46829,route,1456,413,919.0
46830,route,1456,414,1475.0
46831,route,1456,418,1320.0
46832,route,1456,420,2198.0
46833,route,1456,422,784.0
46834,route,1456,424,1210.0
46835,route,1456,432,1096.0
46836,route,1456,895,952.0
46837,route,1456,896,424.0
46838,route,1456,898,1294.0
46839,route,1456,900,1202.0
46840,route,1456,1119,1530.0
46841,route,1456,1123,1656.0
46842,route,1456,1126,1583.0
46843,route,1456,1534,786.0
46844,route,1456,1536,555.0
46845,route,1456,1538,620.0
46846,route,1456,1540,1069.0
46847,route,1456,1541,1235.0
46848,route,1456,1544,671.0
46849,route,1456,1545,709.0
46850,route,1456,1555,1857.0
46851,route,1457,47,1527.0
46852,route,1457,109,5173.0
46853,route,1457,312,110.0
46854,route,1457,1219,386.0
46855,route,1458,66,1220.0
46856,route,1458,973,168.0
46857,route,1458,2241,116.0
46858,route,1458,2244,52.0
46859,route,1458,2245,62.0
46860,route,1458,2249,67.0
46861,route,1458,2250,68.0
46862,route,1458,2251,41.0
46863,route,1458,2252,92.0
46864,route,1458,2255,32.0
46865,route,1459,81,95.0
46866,route,1460,63,730.0
46867,route,1460,65,477.0
46868,route,1460,81,288.0
46869,route,1461,65,274.0
46870,route,1462,65,169.0
46871,route,1463,1471,66.0
46872,route,1464,1471,100.0
46873,route,1465,66,427.0
46874,route,1465,1473,156.0
46875,route,1465,2931,125.0
46876,route,1465,3278,349.0
46877,route,1466,66,976.0
46878,route,1466,158,1021.0
46879,route,1466,160,486.0
46880,route,1466,232,805.0
46881,route,1466,983,482.0
46882,route,1466,1469,66.0
46883,route,1466,2908,158.0
46884,route,1466,2913,193.0
46885,route,1466,2918,144.0
46886,route,1467,66,322.0
46887,route,1467,978,174.0
46888,route,1467,984,58.0
46889,route,1468,66,178.0
46890,route,1469,66,920.0
46891,route,1469,983,418.0
46892,route,1469,1466,66.0
46893,route,1470,66,405.0
46894,route,1471,66,615.0
46895,route,1471,1663,106.0
46896,route,1472,66,485.0
46897,route,1472,983,211.0
46898,route,1473,66,273.0
46899,route,1473,1465,156.0
46900,route,1474,64,213.0
46901,route,1474,67,472.0
46902,route,1474,250,1027.0
46903,route,1474,677,880.0
46904,route,1474,713,180.0
46905,route,1474,1044,679.0
46906,route,1474,3445,189.0
46907,route,1475,64,407.0
46908,route,1475,67,629.0
46909,route,1475,676,335.0
46910,route,1476,64,605.0
46911,route,1476,122,485.0
46912,route,1476,250,760.0
46913,route,1476,567,548.0
46914,route,1476,665,785.0
46915,route,1476,668,528.0
46916,route,1476,671,408.0
46917,route,1476,677,864.0
46918,route,1476,713,477.0
46919,route,1476,714,675.0
46920,route,1477,64,629.0
46921,route,1477,676,764.0
46922,route,1478,61,854.0
46923,route,1478,64,456.0
46924,route,1478,67,240.0
46925,route,1478,250,800.0
46926,route,1478,665,835.0
46927,route,1478,668,381.0
46928,route,1478,674,543.0
46929,route,1478,677,784.0
46930,route,1478,713,382.0
46931,route,1478,782,221.0
46932,route,1478,903,594.0
46933,route,1478,1044,899.0
46934,route,1478,1524,419.0
46935,route,1478,3445,422.0
46936,route,1479,64,851.0
46937,route,1479,250,505.0
46938,route,1479,337,301.0
46939,route,1479,673,487.0
46940,route,1479,677,132.0
46941,route,1479,782,754.0
46942,route,1480,64,589.0
46943,route,1480,67,819.0
46944,route,1480,668,574.0
46945,route,1480,712,165.0
46946,route,1480,714,214.0
46947,route,1481,64,192.0
46948,route,1481,299,724.0
46949,route,1481,668,230.0
46950,route,1481,713,264.0
46951,route,1481,714,239.0
46952,route,1481,1033,483.0
46953,route,1481,1044,433.0
46954,route,1481,1486,378.0
46955,route,1481,1487,476.0
46956,route,1481,1533,214.0
46957,route,1481,3445,229.0
46958,route,1482,64,324.0
46959,route,1482,67,610.0
46960,route,1482,250,888.0
46961,route,1482,337,658.0
46962,route,1482,567,861.0
46963,route,1482,668,304.0
46964,route,1482,671,382.0
46965,route,1482,672,1138.0
46966,route,1482,782,586.0
46967,route,1482,881,107.0
46968,route,1482,1484,264.0
46969,route,1482,1533,302.0
46970,route,1482,3445,288.0
46971,route,1483,64,359.0
46972,route,1483,67,884.0
46973,route,1483,101,1866.0
46974,route,1483,299,735.0
46975,route,1483,337,700.0
46976,route,1483,568,875.0
46977,route,1483,657,1181.0
46978,route,1483,668,401.0
46979,route,1483,669,804.0
46980,route,1483,671,649.0
46981,route,1483,673,1083.0
46982,route,1483,677,699.0
46983,route,1483,714,729.0
46984,route,1483,861,2485.0
46985,route,1483,881,192.0
46986,route,1483,903,354.0
46987,route,1483,905,407.0
46988,route,1483,1044,933.0
46989,route,1483,1486,140.0
46990,route,1483,1503,218.0
46991,route,1483,1533,348.0
46992,route,1483,2807,1190.0
46993,route,1483,2937,273.0
46994,route,1483,3298,205.0
46995,route,1483,3445,349.0
46996,route,1484,64,164.0
46997,route,1484,67,772.0
46998,route,1484,714,533.0
46999,route,1484,881,166.0
47000,route,1484,903,466.0
47001,route,1484,1482,264.0
47002,route,1484,1533,155.0
47003,route,1484,3445,160.0
47004,route,1485,64,327.0
47005,route,1485,1486,178.0
47006,route,1486,61,1286.0
47007,route,1486,64,256.0
47008,route,1486,67,871.0
47009,route,1486,103,3384.0
47010,route,1486,205,1216.0
47011,route,1486,299,740.0
47012,route,1486,337,835.0
47013,route,1486,568,878.0
47014,route,1486,668,315.0
47015,route,1486,669,878.0
47016,route,1486,671,708.0
47017,route,1486,676,559.0
47018,route,1486,677,822.0
47019,route,1486,709,1955.0
47020,route,1486,712,738.0
47021,route,1486,713,530.0
47022,route,1486,714,607.0
47023,route,1486,782,851.0
47024,route,1486,881,219.0
47025,route,1486,902,400.0
47026,route,1486,903,473.0
47027,route,1486,904,859.0
47028,route,1486,905,451.0
47029,route,1486,1033,696.0
47030,route,1486,1044,795.0
47031,route,1486,1481,378.0
47032,route,1486,1483,140.0
47033,route,1486,1485,178.0
47034,route,1486,1488,562.0
47035,route,1486,1489,274.0
47036,route,1486,1490,629.0
47037,route,1486,1491,299.0
47038,route,1486,1503,350.0
47039,route,1486,1533,251.0
47040,route,1486,2807,1255.0
47041,route,1486,2937,234.0
47042,route,1486,3023,658.0
47043,route,1486,3024,213.0
47044,route,1486,3150,599.0
47045,route,1486,3315,333.0
47046,route,1486,3417,1501.0
47047,route,1486,3445,259.0
47048,route,1487,64,348.0
47049,route,1487,67,925.0
47050,route,1487,250,1201.0
47051,route,1487,299,783.0
47052,route,1487,337,768.0
47053,route,1487,668,402.0
47054,route,1487,669,873.0
47055,route,1487,671,715.0
47056,route,1487,714,705.0
47057,route,1487,782,904.0
47058,route,1487,881,240.0
47059,route,1487,903,428.0
47060,route,1487,905,467.0
47061,route,1487,1038,851.0
47062,route,1487,1481,476.0
47063,route,1487,1533,341.0
47064,route,1487,2807,1171.0
47065,route,1487,2937,296.0
47066,route,1487,3445,347.0
47067,route,1488,64,375.0
47068,route,1488,67,857.0
47069,route,1488,299,836.0
47070,route,1488,568,925.0
47071,route,1488,902,532.0
47072,route,1488,1033,406.0
47073,route,1488,1044,245.0
47074,route,1488,1486,562.0
47075,route,1488,3445,409.0
47076,route,1489,64,518.0
47077,route,1489,903,384.0
47078,route,1489,1486,274.0
47079,route,1489,1533,508.0
47080,route,1489,3445,511.0
47081,route,1490,64,503.0
47082,route,1490,714,323.0
47083,route,1490,1486,629.0
47084,route,1490,1533,526.0
47085,route,1490,3445,541.0
47086,route,1491,64,267.0
47087,route,1491,1486,299.0
47088,route,1491,1533,286.0
47089,route,1491,3445,305.0
47090,route,1492,61,901.0
47091,route,1492,64,458.0
47092,route,1492,67,680.0
47093,route,1492,101,1613.0
47094,route,1492,250,821.0
47095,route,1492,299,508.0
47096,route,1492,337,517.0
47097,route,1492,568,642.0
47098,route,1492,665,878.0
47099,route,1492,668,444.0
47100,route,1492,669,495.0
47101,route,1492,671,351.0
47102,route,1492,673,856.0
47103,route,1492,676,530.0
47104,route,1492,677,452.0
47105,route,1492,881,202.0
47106,route,1492,928,1165.0
47107,route,1492,1042,426.0
47108,route,1492,1044,1077.0
47109,route,1492,2807,1387.0
47110,route,1493,64,1350.0
47111,route,1493,67,1018.0
47112,route,1493,250,286.0
47113,route,1493,337,706.0
47114,route,1493,568,915.0
47115,route,1493,665,299.0
47116,route,1493,669,521.0
47117,route,1493,672,134.0
47118,route,1493,673,479.0
47119,route,1493,677,588.0
47120,route,1493,699,386.0
47121,route,1493,903,892.0
47122,route,1493,905,938.0
47123,route,1493,1496,258.0
47124,route,1493,1500,931.0
47125,route,1493,2937,1200.0
47126,route,1494,64,820.0
47127,route,1494,250,395.0
47128,route,1494,567,501.0
47129,route,1494,665,454.0
47130,route,1494,672,625.0
47131,route,1494,673,611.0
47132,route,1494,782,600.0
47133,route,1494,903,418.0
47134,route,1495,61,516.0
47135,route,1495,64,834.0
47136,route,1495,67,693.0
47137,route,1495,101,1232.0
47138,route,1495,205,719.0
47139,route,1495,250,432.0
47140,route,1495,299,533.0
47141,route,1495,665,493.0
47142,route,1495,668,796.0
47143,route,1495,669,180.0
47144,route,1495,677,233.0
47145,route,1495,881,610.0
47146,route,1495,903,382.0
47147,route,1495,1034,1157.0
47148,route,1495,1037,1117.0
47149,route,1495,1511,588.0
47150,route,1496,56,1696.0
47151,route,1496,61,317.0
47152,route,1496,64,1094.0
47153,route,1496,67,824.0
47154,route,1496,71,1647.0
47155,route,1496,101,999.0
47156,route,1496,122,1282.0
47157,route,1496,205,699.0
47158,route,1496,235,2176.0
47159,route,1496,250,241.0
47160,route,1496,299,699.0
47161,route,1496,337,524.0
47162,route,1496,567,509.0
47163,route,1496,568,723.0
47164,route,1496,665,297.0
47165,route,1496,668,1050.0
47166,route,1496,671,461.0
47167,route,1496,672,366.0
47168,route,1496,673,456.0
47169,route,1496,674,601.0
47170,route,1496,675,768.0
47171,route,1496,677,374.0
47172,route,1496,678,221.0
47173,route,1496,679,215.0
47174,route,1496,689,1317.0
47175,route,1496,714,1369.0
47176,route,1496,782,801.0
47177,route,1496,881,878.0
47178,route,1496,902,908.0
47179,route,1496,903,642.0
47180,route,1496,905,681.0
47181,route,1496,928,479.0
47182,route,1496,1042,867.0
47183,route,1496,1148,441.0
47184,route,1496,1149,616.0
47185,route,1496,1493,258.0
47186,route,1496,1497,306.0
47187,route,1496,1503,946.0
47188,route,1496,1511,750.0
47189,route,1496,1519,632.0
47190,route,1496,1524,693.0
47191,route,1496,1830,219.0
47192,route,1496,2937,942.0
47193,route,1496,3315,752.0
47194,route,1497,64,1262.0
47195,route,1497,67,817.0
47196,route,1497,337,830.0
47197,route,1497,567,349.0
47198,route,1497,568,716.0
47199,route,1497,668,1205.0
47200,route,1497,669,427.0
47201,route,1497,671,608.0
